Id,街道長度,街道寬度,街道類型,路面狀況,路面平整程度,實用性,街道配置,土地坡度,整體建物品質,整體屋況評分,石磚面積,外部質感,外部現況,加溫品質,中央空調,電路狀況,劣質區域面積,臥室數量,廚房數量,廚房品質,總房數_不含衛浴,壁爐數量,壁爐品質,車庫容量,車庫面積,車庫車道,其他價值,登載時間 / 月,登載時間 / 年,銷售價格,屋齡含翻修,車庫庫齡,鄰近鐵路,鄰近幹道,周遭環境,總面積,二樓,地下室,門廊面積總和,泳池,浴室數量,每m2售價,建築類別_20,建築類別_30,建築類別_40,建築類別_45,建築類別_50,建築類別_60,建築類別_70,建築類別_75,建築類別_80,建築類別_85,建築類別_90,建築類別_120,建築類別_160,建築類別_180,建築類別_190,常規分區_C (all),常規分區_FV,常規分區_RH,常規分區_RL,常規分區_RM,鄰居_Blmngtn,鄰居_Blueste,鄰居_BrDale,鄰居_BrkSide,鄰居_ClearCr,鄰居_CollgCr,鄰居_Crawfor,鄰居_Edwards,鄰居_Gilbert,鄰居_IDOTRR,鄰居_MeadowV,鄰居_Mitchel,鄰居_NAmes,鄰居_NPkVill,鄰居_NWAmes,鄰居_NoRidge,鄰居_NridgHt,鄰居_OldTown,鄰居_SWISU,鄰居_Sawyer,鄰居_SawyerW,鄰居_Somerst,鄰居_StoneBr,鄰居_Timber,鄰居_Veenker,住宅類型_1Fam,住宅類型_2fmCon,住宅類型_Duplex,住宅類型_Twnhs,住宅類型_TwnhsE,住宅風格_1.5Fin,住宅風格_1.5Unf,住宅風格_1Story,住宅風格_2.5Fin,住宅風格_2.5Unf,住宅風格_2Story,住宅風格_SFoyer,住宅風格_SLvl,屋頂風格_Flat,屋頂風格_Gable,屋頂風格_Gambrel,屋頂風格_Hip,屋頂風格_Mansard,屋頂風格_Shed,屋頂材料_ClyTile,屋頂材料_CompShg,屋頂材料_Membran,屋頂材料_Metal,屋頂材料_Roll,屋頂材料_Tar&Grv,屋頂材料_WdShake,屋頂材料_WdShngl,外牆材料_AsbShng,外牆材料_AsphShn,外牆材料_BrkComm,外牆材料_BrkFace,外牆材料_CBlock,外牆材料_CemntBd,外牆材料_HdBoard,外牆材料_ImStucc,外牆材料_MetalSd,外牆材料_Plywood,外牆材料_Stone,外牆材料_Stucco,外牆材料_VinylSd,外牆材料_Wd Sdng,外牆材料_WdShing,外牆材料2_AsbShng,外牆材料2_AsphShn,外牆材料2_Brk Cmn,外牆材料2_BrkFace,外牆材料2_CBlock,外牆材料2_CmentBd,外牆材料2_HdBoard,外牆材料2_ImStucc,外牆材料2_MetalSd,外牆材料2_Other,外牆材料2_Plywood,外牆材料2_Stone,外牆材料2_Stucco,外牆材料2_VinylSd,外牆材料2_Wd Sdng,外牆材料2_Wd Shng,石磚類型_BrkCmn,石磚類型_BrkFace,石磚類型_None,石磚類型_Stone,地基類型_BrkTil,地基類型_CBlock,地基類型_PConc,地基類型_Slab,地基類型_Stone,地基類型_Wood,加溫方式_Floor,加溫方式_GasA,加溫方式_GasW,加溫方式_Grav,加溫方式_OthW,加溫方式_Wall,車庫類型_2Types,車庫類型_Attchd,車庫類型_Basment,車庫類型_BuiltIn,車庫類型_CarPort,車庫類型_Detchd,車庫類型_No Garage,銷售類型_COD,銷售類型_CWD,銷售類型_Con,銷售類型_ConLD,銷售類型_ConLI,銷售類型_ConLw,銷售類型_New,銷售類型_Oth,銷售類型_WD,銷售條件_Abnorml,銷售條件_AdjLand,銷售條件_Alloca,銷售條件_Family,銷售條件_Normal,銷售條件_Partial
27,60.0,7200,1,3,3,3,1,2,5,7,0.0,3,3,2,1,4,0,3,1,4,5,0,0,2,576,2,0,5,2010,134800,44.5,15.0,0,0,0,1800,0,1,254,0,1.5,74.88888888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28,98.0,11478,1,3,3,3,0,2,8,5,200.0,4,3,4,1,4,0,3,1,4,7,1,4,3,772,2,0,5,2010,306000,12.5,12.0,0,0,0,3408,0,1,50,0,3.0,89.78873239436619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
29,47.0,16321,1,2,3,3,2,2,5,6,0.0,3,3,2,1,4,0,2,1,3,6,2,4,1,319,2,0,12,2006,207500,43.0,63.0,0,0,0,3084,0,1,546,0,2.0,67.28274967574579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,60.0,6324,1,2,3,3,0,2,4,6,0.0,3,3,1,0,4,0,1,1,2,4,0,0,1,240,2,0,5,2008,68500,81.5,100.0,1,0,0,1040,0,1,136,0,1.0,65.86538461538461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31,50.0,8500,1,3,3,3,0,2,4,4,0.0,3,2,2,0,4,0,3,1,3,6,0,0,1,250,0,0,7,2008,40000,85.0,100.0,0,0,0,1966,1,1,226,0,1.0,20.345879959308242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,74.4375,8544,1,2,3,3,2,2,5,6,0.0,3,3,3,1,4,0,3,1,4,6,0,0,1,271,2,0,6,2008,149350,34.0,54.0,0,0,0,2456,0,1,65,0,1.5,60.81026058631922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,85.0,11049,1,3,3,3,1,2,8,5,0.0,4,3,4,1,4,0,3,1,4,7,0,0,2,484,2,0,1,2008,179900,13.0,13.0,0,0,0,2468,0,1,30,0,2.0,72.89303079416531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,70.0,10552,1,2,3,3,0,2,5,5,0.0,3,3,3,1,4,0,4,1,4,6,1,4,2,447,2,0,4,2010,165500,61.0,61.0,0,0,0,3098,0,1,38,0,2.0,53.42156229825694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,60.0,7313,1,3,3,3,0,2,9,5,246.0,5,3,4,1,4,0,2,1,5,6,1,4,2,556,2,0,8,2007,277500,15.0,15.0,0,0,0,3122,0,1,250,0,3.0,88.88532991672005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,108.0,13418,1,3,3,3,0,2,8,5,132.0,4,3,4,1,4,0,4,1,4,9,1,4,3,691,2,0,9,2006,309000,15.5,16.0,0,0,0,3569,1,1,145,0,3.5,86.57887363407117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37,112.0,10859,1,3,3,3,1,2,5,5,0.0,3,3,4,1,4,0,3,1,3,6,0,0,2,672,2,0,6,2009,145000,25.5,25.0,0,0,0,2194,0,1,456,0,1.5,66.08933454876937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38,74.0,8532,1,3,3,3,0,2,5,6,650.0,3,3,3,1,4,0,3,1,3,5,1,3,2,498,2,0,10,2009,153000,48.0,66.0,0,0,0,2594,0,1,0,0,1.5,58.982266769468005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
39,68.0,7922,1,3,3,3,0,2,5,7,0.0,3,4,2,1,4,0,3,1,4,5,0,0,1,246,2,0,1,2010,109000,40.0,67.0,0,0,0,2114,0,1,52,0,2.0,51.561021759697255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
40,65.0,6040,1,3,3,3,0,2,4,5,0.0,3,3,2,0,1,0,2,2,2,6,0,0,0,0,0,0,6,2008,82000,65.0,0.0,0,0,0,1152,0,0,0,0,2.0,71.18055555555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41,84.0,8658,1,3,3,3,0,2,6,5,101.0,3,3,4,1,4,0,3,1,3,6,1,3,2,440,2,0,12,2006,160000,55.0,55.0,0,0,0,2412,0,1,138,0,2.0,66.33499170812604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
42,115.0,16905,1,3,3,3,0,2,5,6,0.0,3,4,3,1,4,0,2,1,3,5,2,4,1,308,1,0,7,2007,170000,61.0,61.0,0,0,0,2678,0,1,104,0,2.0,63.48020911127707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
43,71.5,9180,1,2,3,3,2,2,5,7,0.0,3,3,3,1,4,0,2,1,4,5,0,0,2,504,2,0,12,2007,144000,37.0,37.0,0,0,0,1724,0,1,240,0,2.0,83.52668213457076,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
44,71.68253968253968,9200,1,2,3,3,2,2,5,6,0.0,3,3,2,1,4,0,3,1,3,5,0,0,1,308,2,0,7,2008,130250,42.5,43.0,0,0,0,1876,0,1,145,0,2.0,69.42963752665246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45,70.0,7945,1,3,3,3,0,2,5,6,0.0,3,3,4,1,3,0,3,1,3,6,0,0,1,300,2,0,5,2006,141000,61.0,61.0,0,0,0,2300,0,1,0,0,2.0,61.30434782608695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
46,61.0,7658,1,3,3,3,0,2,9,5,412.0,5,3,4,1,4,0,2,1,5,6,1,4,2,576,2,0,2,2010,319900,15.0,15.0,0,0,0,3504,0,1,278,0,3.0,91.29566210045662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
47,48.0,12822,1,2,3,3,2,2,7,5,0.0,4,3,4,1,4,0,1,1,4,6,1,5,2,670,2,0,8,2009,239686,17.0,17.0,0,0,0,3583,1,1,409,0,2.5,66.89533910131175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
48,84.0,11096,1,3,3,3,0,2,8,5,0.0,4,3,4,1,4,0,3,1,4,7,0,0,3,826,2,0,7,2007,249700,14.0,14.0,0,0,0,3312,0,1,146,0,2.0,75.39251207729468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
49,33.0,4456,1,3,3,3,0,2,4,5,0.0,3,3,3,1,4,0,2,3,3,8,0,0,0,0,0,0,6,2009,113000,56.0,0.0,0,0,0,2188,1,1,102,0,2.0,51.645338208409505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50,66.0,7742,1,3,3,3,0,2,5,7,0.0,3,3,4,1,4,0,3,1,3,6,0,0,1,386,2,0,1,2007,127000,54.0,54.0,0,0,0,1910,0,1,0,0,2.0,66.49214659685863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
51,79.87755102040816,13869,1,1,3,3,1,2,6,6,0.0,3,3,3,1,4,0,3,1,3,6,0,0,2,388,2,0,7,2007,177000,23.0,23.0,0,0,0,2264,1,1,75,0,2.5,78.18021201413427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52,52.0,6240,1,3,3,3,0,2,6,6,0.0,3,3,2,1,4,360,3,1,3,6,1,4,2,528,2,400,9,2006,114500,78.0,35.0,0,0,0,1992,0,1,112,0,1.0,57.47991967871486,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
53,110.0,8472,0,1,2,3,1,1,5,5,0.0,2,3,2,0,4,0,2,1,3,5,0,0,2,516,2,0,5,2010,110000,57.0,57.0,1,0,0,1632,0,1,106,0,2.0,67.40196078431373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
54,68.0,50271,1,2,0,3,0,2,9,5,0.0,4,3,3,1,4,0,0,1,4,5,1,4,3,894,2,0,11,2006,385000,36.0,39.0,0,0,0,3684,0,1,929,0,2.5,104.50597176981542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
55,60.0,7134,1,3,2,3,0,1,5,5,0.0,3,3,2,1,4,0,3,1,3,6,1,3,2,572,2,0,2,2007,130000,65.0,58.0,0,0,0,1744,0,1,50,0,1.0,74.54128440366972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
56,100.0,10175,1,2,3,3,0,2,6,5,272.0,3,3,3,1,4,0,3,1,3,7,1,4,2,576,2,0,7,2008,180500,56.0,56.0,0,0,0,2850,0,1,407,0,2.0,63.333333333333336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
57,24.0,2645,1,3,3,3,0,2,8,5,456.0,4,3,4,1,4,0,3,1,4,7,0,0,2,480,2,0,8,2009,172500,20.5,21.0,0,0,0,2709,1,1,115,0,3.5,63.67663344407531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
